lap,driverId,constructorId,circuitId,milliseconds,grid,lap_time_sec,weather_condition,raceId,season
29,nor,mclaren,bahrain,96457,15,96.45756717311535,dry,1,2024
30,nor,mclaren,bahrain,96370,15,96.37035632621738,dry,1,2024
31,nor,mclaren,bahrain,96528,15,96.5286058664627,dry,1,2024
32,nor,mclaren,bahrain,96556,15,96.55662444738367,dry,1,2024
33,nor,mclaren,bahrain,96585,15,96.58535060964468,dry,1,2024
34,nor,mclaren,bahrain,96627,15,96.62744744008084,dry,1,2024
35,nor,mclaren,bahrain,96702,15,96.70291723823041,dry,1,2024
36,nor,mclaren,bahrain,96768,15,96.76827303189633,dry,1,2024
37,nor,mclaren,bahrain,96833,15,96.83351505723591,dry,1,2024
38,nor,mclaren,bahrain,96801,15,96.80140551847417,dry,1,2024
39,nor,mclaren,bahrain,96847,15,96.84788837166403,dry,1,2024
40,nor,mclaren,bahrain,96883,15,96.88308832061213,dry,1,2024
41,nor,mclaren,bahrain,96954,15,96.95477364549036,dry,1,2024
42,nor,mclaren,bahrain,97173,15,97.17320606584713,dry,1,2024
43,nor,mclaren,bahrain,97077,15,97.07729373920891,dry,1,2024
44,nor,mclaren,bahrain,97053,15,97.05379218816952,dry,1,2024
45,nor,mclaren,bahrain,97016,15,97.01665662351996,dry,1,2024
46,nor,mclaren,bahrain,97231,15,97.23160650067538,dry,1,2024
47,nor,mclaren,bahrain,97201,15,97.2013092010653,dry,1,2024
48,nor,mclaren,bahrain,97329,15,97.32957032389058,dry,1,2024
49,nor,mclaren,bahrain,97088,15,97.08886302607563,dry,1,2024
50,nor,mclaren,bahrain,97230,15,97.23079612237478,dry,1,2024
51,nor,mclaren,bahrain,97209,15,97.2094859430458,dry,1,2024
52,nor,mclaren,bahrain,97250,15,97.25084114110525,dry,1,2024
53,nor,mclaren,bahrain,97173,15,97.17327014645394,dry,1,2024
54,nor,mclaren,bahrain,97184,15,97.18458450705639,dry,1,2024
55,nor,mclaren,bahrain,97277,15,97.27790384459595,dry,1,2024
56,nor,mclaren,bahrain,97243,15,97.24335878184287,dry,1,2024
57,nor,mclaren,bahrain,97284,15,97.28426393666604,dry,1,2024
58,nor,mclaren,bahrain,97248,15,97.24898731923766,dry,1,2024
59,nor,mclaren,bahrain,97301,15,97.30183940048074,dry,1,2024
60,nor,mclaren,bahrain,97249,15,97.24928264862397,dry,1,2024
1,pia,mclaren,bahrain,92061,16,92.06176151823522,dry,1,2024
2,pia,mclaren,bahrain,92130,16,92.13072680307243,dry,1,2024
3,pia,mclaren,bahrain,92263,16,92.2633774155474,dry,1,2024
4,pia,mclaren,bahrain,92229,16,92.22968854329571,dry,1,2024
5,pia,mclaren,bahrain,92159,16,92.15912848046496,dry,1,2024
6,pia,mclaren,bahrain,92236,16,92.23674485618585,dry,1,2024
7,pia,mclaren,bahrain,92258,16,92.25869018751924,dry,1,2024
8,pia,mclaren,bahrain,92295,16,92.29502154769818,dry,1,2024
9,pia,mclaren,bahrain,92331,16,92.33195852583559,dry,1,2024
10,pia,mclaren,bahrain,92488,16,92.48813512210229,dry,1,2024
11,pia,mclaren,bahrain,92462,16,92.46233395378071,dry,1,2024
12,pia,mclaren,bahrain,92470,16,92.4703104146616,dry,1,2024
13,pia,mclaren,bahrain,92529,16,92.52984611787332,dry,1,2024
14,pia,mclaren,bahrain,92434,16,92.43498516496832,dry,1,2024
15,pia,mclaren,bahrain,92594,16,92.59476943698424,dry,1,2024
16,pia,mclaren,bahrain,92593,16,92.59346502171353,dry,1,2024
17,pia,mclaren,bahrain,92724,16,92.72418627006701,dry,1,2024
18,pia,mclaren,bahrain,92716,16,92.71648571394927,dry,1,2024
19,pia,mclaren,bahrain,92806,16,92.80673406686104,dry,1,2024
20,pia,mclaren,bahrain,92820,16,92.82031283401876,dry,1,2024
21,pia,mclaren,bahrain,92822,16,92.82254684372862,dry,1,2024
22,pia,mclaren,bahrain,92886,16,92.88603822603224,dry,1,2024
23,pia,mclaren,bahrain,92966,16,92.96612726633248,dry,1,2024
24,pia,mclaren,bahrain,92915,16,92.91591661045308,dry,1,2024
25,pia,mclaren,bahrain,93010,16,93.01056423041469,dry,1,2024
26,pia,mclaren,bahrain,93059,16,93.0597225553224,dry,1,2024
27,pia,mclaren,bahrain,93197,16,93.19782812083079,dry,1,2024
28,pia,mclaren,bahrain,93241,16,93.2411045947529,dry,1,2024
29,pia,mclaren,bahrain,93192,16,93.19270055648784,dry,1,2024
30,pia,mclaren,bahrain,93254,16,93.25486732346108,dry,1,2024
31,pia,mclaren,bahrain,93437,16,93.4373222197606,dry,1,2024
32,pia,mclaren,bahrain,93404,16,93.40428854281319,dry,1,2024
33,pia,mclaren,bahrain,93437,16,93.43786465993557,dry,1,2024
34,pia,mclaren,bahrain,93450,16,93.45015758004165,dry,1,2024
35,pia,mclaren,bahrain,93580,16,93.58040129301286,dry,1,2024
36,pia,mclaren,bahrain,93525,16,93.52527568368293,dry,1,2024
37,pia,mclaren,bahrain,93554,16,93.55432881244886,dry,1,2024
38,pia,mclaren,bahrain,93685,16,93.68519924316624,dry,1,2024
39,pia,mclaren,bahrain,93841,16,93.84129491459242,dry,1,2024
40,pia,mclaren,bahrain,93770,16,93.77053111271034,dry,1,2024
41,pia,mclaren,bahrain,93818,16,93.81867402023873,dry,1,2024
42,pia,mclaren,bahrain,93917,16,93.91793755037924,dry,1,2024
43,pia,mclaren,bahrain,93886,16,93.88675496275823,dry,1,2024
44,pia,mclaren,bahrain,93894,16,93.89411134935769,dry,1,2024
45,pia,mclaren,bahrain,93992,16,93.99272412022508,dry,1,2024
46,pia,mclaren,bahrain,94104,16,94.1045045759764,dry,1,2024
47,pia,mclaren,bahrain,94009,16,94.00932320156126,dry,1,2024
48,pia,mclaren,bahrain,94071,16,94.07108322648422,dry,1,2024
49,pia,mclaren,bahrain,94054,16,94.05471462684588,dry,1,2024
50,pia,mclaren,bahrain,93996,16,93.99674665384826,dry,1,2024
51,pia,mclaren,bahrain,94093,16,94.09339294934144,dry,1,2024
52,pia,mclaren,bahrain,94029,16,94.029814553483,dry,1,2024
53,pia,mclaren,bahrain,93914,16,93.91487784848952,dry,1,2024
54,pia,mclaren,bahrain,94060,16,94.06042038455745,dry,1,2024
55,pia,mclaren,bahrain,94062,16,94.06246365554924,dry,1,2024
56,pia,mclaren,bahrain,93999,16,93.99951919589337,dry,1,2024
57,pia,mclaren,bahrain,94079,16,94.07989125835378,dry,1,2024
58,pia,mclaren,bahrain,94044,16,94.04403132496076,dry,1,2024
59,pia,mclaren,bahrain,94156,16,94.15635166684112,dry,1,2024
60,pia,mclaren,bahrain,94210,16,94.21042526676987,dry,1,2024
1,alo,aston_martin,bahrain,93455,8,93.45516559891422,dry,1,2024
2,alo,aston_martin,bahrain,93354,8,93.35424079035987,dry,1,2024
3,alo,aston_martin,bahrain,93501,8,93.50141284407901,dry,1,2024
4,alo,aston_martin,bahrain,93474,8,93.47445834220224,dry,1,2024
5,alo,aston_martin,bahrain,93520,8,93.52068514643443,dry,1,2024
6,alo,aston_martin,bahrain,93525,8,93.52560111428048,dry,1,2024
7,alo,aston_martin,bahrain,93681,8,93.68193739736935,dry,1,2024
8,alo,aston_martin,bahrain,93779,8,93.77903494211597,dry,1,2024
9,alo,aston_martin,bahrain,93848,8,93.8483297812317,dry,1,2024
10,alo,aston_martin,bahrain,93671,8,93.67128819488772,dry,1,2024
11,alo,aston_martin,bahrain,93829,8,93.82907944888969,dry,1,2024
12,alo,aston_martin,bahrain,93835,8,93.83574691283066,dry,1,2024
13,alo,aston_martin,bahrain,93905,8,93.90571766379801,dry,1,2024
14,alo,aston_martin,bahrain,93867,8,93.86736061636445,dry,1,2024
15,alo,aston_martin,bahrain,93987,8,93.98762142431563,dry,1,2024
16,alo,aston_martin,bahrain,93909,8,93.90931110805371,dry,1,2024
17,alo,aston_martin,bahrain,93964,8,93.96486068447005,dry,1,2024
18,alo,aston_martin,bahrain,93997,8,93.99728140626227,dry,1,2024
19,alo,aston_martin,bahrain,93970,8,93.97072303174191,dry,1,2024
20,alo,aston_martin,bahrain,94097,8,94.09763264304134,dry,1,2024
21,alo,aston_martin,bahrain,94149,8,94.14903462145699,dry,1,2024
22,alo,aston_martin,bahrain,94161,8,94.16179120086099,dry,1,2024
23,alo,aston_martin,bahrain,94374,8,94.37456473231421,dry,1,2024
24,alo,aston_martin,bahrain,94324,8,94.32404970611478,dry,1,2024
25,alo,aston_martin,bahrain,94449,8,94.44988713453317,dry,1,2024
26,alo,aston_martin,bahrain,94304,8,94.30493386988401,dry,1,2024
27,alo,aston_martin,bahrain,94415,8,94.41598045921087,dry,1,2024
28,alo,aston_martin,bahrain,94497,8,94.49707759383098,dry,1,2024
29,alo,aston_martin,bahrain,94469,8,94.46946509440023,dry,1,2024
30,alo,aston_martin,bahrain,94652,8,94.65276088433629,dry,1,2024
31,alo,aston_martin,bahrain,94665,8,94.66582085375785,dry,1,2024
32,alo,aston_martin,bahrain,94676,8,94.67631948211361,dry,1,2024
33,alo,aston_martin,bahrain,94713,8,94.71322849796704,dry,1,2024
34,alo,aston_martin,bahrain,94724,8,94.72477714695691,dry,1,2024
35,alo,aston_martin,bahrain,94901,8,94.90177796279382,dry,1,2024
36,alo,aston_martin,bahrain,94901,8,94.90196877851588,dry,1,2024
37,alo,aston_martin,bahrain,94933,8,94.93399304154954,dry,1,2024
38,alo,aston_martin,bahrain,94969,8,94.96908738006285,dry,1,2024
39,alo,aston_martin,bahrain,95150,8,95.15003219547242,dry,1,2024
40,alo,aston_martin,bahrain,95174,8,95.1743083997815,dry,1,2024
41,alo,aston_martin,bahrain,95182,8,95.18295067658754,dry,1,2024
42,alo,aston_martin,bahrain,95131,8,95.13151956184062,dry,1,2024
43,alo,aston_martin,bahrain,95259,8,95.25986198886551,dry,1,2024
44,alo,aston_martin,bahrain,95344,8,95.34432022290684,dry,1,2024
45,alo,aston_martin,bahrain,95349,8,95.34951955237285,dry,1,2024
46,alo,aston_martin,bahrain,95313,8,95.31388685276877,dry,1,2024
47,alo,aston_martin,bahrain,95420,8,95.4205766586792,dry,1,2024
48,alo,aston_martin,bahrain,95429,8,95.42932043574328,dry,1,2024
49,alo,aston_martin,bahrain,95381,8,95.38195378358728,dry,1,2024
50,alo,aston_martin,bahrain,95260,8,95.26065063885171,dry,1,2024
51,alo,aston_martin,bahrain,95352,8,95.35232185081492,dry,1,2024
52,alo,aston_martin,bahrain,95333,8,95.33398543879417,dry,1,2024
53,alo,aston_martin,bahrain,95365,8,95.36528335417516,dry,1,2024
54,alo,aston_martin,bahrain,95401,8,95.40181657456111,dry,1,2024
55,alo,aston_martin,bahrain,95300,8,95.3008657324244,dry,1,2024
56,alo,aston_martin,bahrain,95513,8,95.51380827182933,dry,1,2024
57,alo,aston_martin,bahrain,95531,8,95.53143236165553,dry,1,2024
58,alo,aston_martin,bahrain,95355,8,95.35566183166081,dry,1,2024
59,alo,aston_martin,bahrain,95360,8,95.36026495052229,dry,1,2024
60,alo,aston_martin,bahrain,95377,8,95.37727997889822,dry,1,2024
1,str,aston_martin,bahrain,85347,20,85.3477308234255,dry,1,2024
2,str,aston_martin,bahrain,85306,20,85.30633265467725,dry,1,2024
3,str,aston_martin,bahrain,85448,20,85.448020096435,dry,1,2024
4,str,aston_martin,bahrain,85408,20,85.40807670481479,dry,1,2024
5,str,aston_martin,bahrain,85258,20,85.25884547105092,dry,1,2024
6,str,aston_martin,bahrain,85437,20,85.43710425957133,dry,1,2024
7,str,aston_martin,bahrain,85610,20,85.61030520245522,dry,1,2024
8,str,aston_martin,bahrain,85585,20,85.58540275311309,dry,1,2024
9,str,aston_martin,bahrain,85384,20,85.38406100427146,dry,1,2024
10,str,aston_martin,bahrain,85894,20,85.89477574438364,dry,1,2024
11,str,aston_martin,bahrain,85612,20,85.61291901628216,dry,1,2024
12,str,aston_martin,bahrain,85631,20,85.63135744506675,dry,1,2024
13,str,aston_martin,bahrain,85856,20,85.85600974438671,dry,1,2024
14,str,aston_martin,bahrain,85834,20,85.83447696279572,dry,1,2024
15,str,aston_martin,bahrain,85821,20,85.82135237633243,dry,1,2024
16,str,aston_martin,bahrain,85631,20,85.63154141761706,dry,1,2024
17,str,aston_martin,bahrain,85779,20,85.77963366864877,dry,1,2024
18,str,aston_martin,bahrain,85901,20,85.90155352919292,dry,1,2024
19,str,aston_martin,bahrain,85964,20,85.96470858315595,dry,1,2024
20,str,aston_martin,bahrain,85984,20,85.98433998007671,dry,1,2024
21,str,aston_martin,bahrain,85970,20,85.97061291714746,dry,1,2024
22,str,aston_martin,bahrain,85984,20,85.98480862811441,dry,1,2024
23,str,aston_martin,bahrain,85977,20,85.97718802587332,dry,1,2024
24,str,aston_martin,bahrain,86062,20,86.06208750689757,dry,1,2024
25,str,aston_martin,bahrain,86448,20,86.44856467678025,dry,1,2024
26,str,aston_martin,bahrain,86434,20,86.43454208138708,dry,1,2024
27,str,aston_martin,bahrain,86178,20,86.1782403758634,dry,1,2024
28,str,aston_martin,bahrain,86316,20,86.31642426118869,dry,1,2024
29,str,aston_martin,bahrain,86358,20,86.35802393509317,dry,1,2024
30,str,aston_martin,bahrain,86437,20,86.43772454900024,dry,1,2024
31,str,aston_martin,bahrain,86578,20,86.57807512006227,dry,1,2024
32,str,aston_martin,bahrain,86577,20,86.57768277565448,dry,1,2024
33,str,aston_martin,bahrain,86899,20,86.89988959439559,dry,1,2024
34,str,aston_martin,bahrain,86658,20,86.65816215129718,dry,1,2024
35,str,aston_martin,bahrain,86751,20,86.75129656840129,dry,1,2024
36,str,aston_martin,bahrain,86970,20,86.9704033038894,dry,1,2024
37,str,aston_martin,bahrain,86914,20,86.91474451648158,dry,1,2024
38,str,aston_martin,bahrain,86854,20,86.85424085288662,dry,1,2024
39,str,aston_martin,bahrain,86980,20,86.98064487654908,dry,1,2024
40,str,aston_martin,bahrain,86883,20,86.88340991600958,dry,1,2024
41,str,aston_martin,bahrain,87046,20,87.04655310286155,dry,1,2024
42,str,aston_martin,bahrain,87170,20,87.17047843897215,dry,1,2024
43,str,aston_martin,bahrain,87176,20,87.17661994417718,dry,1,2024
44,str,aston_martin,bahrain,87321,20,87.32163913122284,dry,1,2024
45,str,aston_martin,bahrain,87185,20,87.18530426768486,dry,1,2024
46,str,aston_martin,bahrain,87222,20,87.22232891780344,dry,1,2024
47,str,aston_martin,bahrain,87288,20,87.28801679905892,dry,1,2024
48,str,aston_martin,bahrain,87099,20,87.09984298085386,dry,1,2024
49,str,aston_martin,bahrain,87026,20,87.02653333933787,dry,1,2024
50,str,aston_martin,bahrain,87333,20,87.33373971246385,dry,1,2024
51,str,aston_martin,bahrain,87221,20,87.22158630115747,dry,1,2024
52,str,aston_martin,bahrain,87237,20,87.23712407880306,dry,1,2024
53,str,aston_martin,bahrain,87366,20,87.36662992985853,dry,1,2024
54,str,aston_martin,bahrain,87248,20,87.24856520225403,dry,1,2024
55,str,aston_martin,bahrain,87392,20,87.39255699887474,dry,1,2024
56,str,aston_martin,bahrain,87189,20,87.18972973705357,dry,1,2024
57,str,aston_martin,bahrain,87269,20,87.26915685721356,dry,1,2024
58,str,aston_martin,bahrain,87350,20,87.35098493639852,dry,1,2024
59,str,aston_martin,bahrain,87192,20,87.19210604444548,dry,1,2024
60,str,aston_martin,bahrain,87187,20,87.18793926960407,dry,1,2024
1,oca,alpine,bahrain,86574,9,86.57469716607552,dry,1,2024
2,oca,alpine,bahrain,86573,9,86.5732674819434,dry,1,2024
3,oca,alpine,bahrain,86560,9,86.56093806187869,dry,1,2024
4,oca,alpine,bahrain,86695,9,86.6957635852067,dry,1,2024
5,oca,alpine,bahrain,86713,9,86.71389295024332,dry,1,2024
6,oca,alpine,bahrain,86715,9,86.71553976634355,dry,1,2024
7,oca,alpine,bahrain,86852,9,86.85261112855929,dry,1,2024
8,oca,alpine,bahrain,86865,9,86.86509176210235,dry,1,2024
9,oca,alpine,bahrain,86754,9,86.75482742811921,dry,1,2024
10,oca,alpine,bahrain,86676,9,86.67694246372585,dry,1,2024
11,oca,alpine,bahrain,86824,9,86.82406831664618,dry,1,2024
12,oca,alpine,bahrain,86971,9,86.97179972482571,dry,1,2024
13,oca,alpine,bahrain,86941,9,86.94134914870108,dry,1,2024
14,oca,alpine,bahrain,86944,9,86.94447230740158,dry,1,2024
15,oca,alpine,bahrain,86988,9,86.9887664831086,dry,1,2024
16,oca,alpine,bahrain,86960,9,86.9605144204013,dry,1,2024
17,oca,alpine,bahrain,87081,9,87.08148254086952,dry,1,2024
18,oca,alpine,bahrain,87185,9,87.18569163233022,dry,1,2024
19,oca,alpine,bahrain,87176,9,87.17679718772666,dry,1,2024
20,oca,alpine,bahrain,87160,9,87.16007529705786,dry,1,2024
21,oca,alpine,bahrain,87221,9,87.22142798295702,dry,1,2024
22,oca,alpine,bahrain,87281,9,87.28175623194005,dry,1,2024
23,oca,alpine,bahrain,87406,9,87.40680250081964,dry,1,2024
24,oca,alpine,bahrain,87422,9,87.42262419261827,dry,1,2024
25,oca,alpine,bahrain,87403,9,87.40373527828251,dry,1,2024
26,oca,alpine,bahrain,87615,9,87.61521245771868,dry,1,2024
27,oca,alpine,bahrain,87601,9,87.60141359427865,dry,1,2024
28,oca,alpine,bahrain,87560,9,87.56006009455125,dry,1,2024
29,oca,alpine,bahrain,87808,9,87.80803664123738,dry,1,2024
30,oca,alpine,bahrain,87755,9,87.7551166915558,dry,1,2024
31,oca,alpine,bahrain,87759,9,87.75949851877257,dry,1,2024
32,oca,alpine,bahrain,87813,9,87.81343606966232,dry,1,2024
33,oca,alpine,bahrain,87949,9,87.94929939889161,dry,1,2024
34,oca,alpine,bahrain,88033,9,88.03339978815947,dry,1,2024
35,oca,alpine,bahrain,87935,9,87.93556512778045,dry,1,2024
36,oca,alpine,bahrain,88053,9,88.05331942715186,dry,1,2024
37,oca,alpine,bahrain,88123,9,88.1232898800904,dry,1,2024
38,oca,alpine,bahrain,88198,9,88.19868258913536,dry,1,2024
39,oca,alpine,bahrain,88286,9,88.28691917687058,dry,1,2024
40,oca,alpine,bahrain,88220,9,88.22080123509993,dry,1,2024
41,oca,alpine,bahrain,88291,9,88.29100743365412,dry,1,2024
42,oca,alpine,bahrain,88422,9,88.42294627162113,dry,1,2024
43,oca,alpine,bahrain,88360,9,88.36038569196099,dry,1,2024
44,oca,alpine,bahrain,88425,9,88.42516752039562,dry,1,2024
45,oca,alpine,bahrain,88478,9,88.47871051689735,dry,1,2024
46,oca,alpine,bahrain,88488,9,88.4884868281464,dry,1,2024
47,oca,alpine,bahrain,88539,9,88.53961444895286,dry,1,2024
48,oca,alpine,bahrain,88450,9,88.45037593294573,dry,1,2024
49,oca,alpine,bahrain,88287,9,88.28741115881483,dry,1,2024
50,oca,alpine,bahrain,88513,9,88.51391068555824,dry,1,2024
51,oca,alpine,bahrain,88489,9,88.4890515668054,dry,1,2024
52,oca,alpine,bahrain,88389,9,88.38908099826074,dry,1,2024
53,oca,alpine,bahrain,88454,9,88.45409303833429,dry,1,2024
54,oca,alpine,bahrain,88602,9,88.60297894777318,dry,1,2024
55,oca,alpine,bahrain,88464,9,88.4648532473075,dry,1,2024
56,oca,alpine,bahrain,88488,9,88.4881849178248,dry,1,2024
57,oca,alpine,bahrain,88570,9,88.57026671909142,dry,1,2024
58,oca,alpine,bahrain,88403,9,88.40349601337137,dry,1,2024
59,oca,alpine,bahrain,88428,9,88.4285619791369,dry,1,2024
60,oca,alpine,bahrain,88548,9,88.54832997697856,dry,1,2024
1,gas,alpine,bahrain,86783,7,86.7835314126589,dry,1,2024
2,gas,alpine,bahrain,86909,7,86.90960858409316,dry,1,2024
3,gas,alpine,bahrain,86755,7,86.75514332380624,dry,1,2024
4,gas,alpine,bahrain,86588,7,86.58829610484875,dry,1,2024
5,gas,alpine,bahrain,86902,7,86.90282912158402,dry,1,2024
6,gas,alpine,bahrain,86894,7,86.8941080265433,dry,1,2024
7,gas,alpine,bahrain,86870,7,86.87036983844297,dry,1,2024
8,gas,alpine,bahrain,87048,7,87.04823395506102,dry,1,2024
9,gas,alpine,bahrain,87051,7,87.05162399489224,dry,1,2024
10,gas,alpine,bahrain,87052,7,87.05251551319604,dry,1,2024
11,gas,alpine,bahrain,87006,7,87.00677766105656,dry,1,2024
12,gas,alpine,bahrain,87071,7,87.07110450260927,dry,1,2024
13,gas,alpine,bahrain,87113,7,87.11393466977981,dry,1,2024
14,gas,alpine,bahrain,87153,7,87.15316794553883,dry,1,2024
15,gas,alpine,bahrain,87215,7,87.21568702493721,dry,1,2024
16,gas,alpine,bahrain,87185,7,87.18581039629268,dry,1,2024
17,gas,alpine,bahrain,87314,7,87.31491728744872,dry,1,2024
18,gas,alpine,bahrain,87304,7,87.30410684525287,dry,1,2024
19,gas,alpine,bahrain,87426,7,87.42608275148918,dry,1,2024
20,gas,alpine,bahrain,87466,7,87.4663346371942,dry,1,2024
21,gas,alpine,bahrain,87387,7,87.38718147160897,dry,1,2024
22,gas,alpine,bahrain,87514,7,87.51470322133426,dry,1,2024
23,gas,alpine,bahrain,87559,7,87.55986569515277,dry,1,2024
24,gas,alpine,bahrain,87695,7,87.6953392672619,dry,1,2024
25,gas,alpine,bahrain,87726,7,87.7265495153902,dry,1,2024
26,gas,alpine,bahrain,87681,7,87.68180399976855,dry,1,2024
27,gas,alpine,bahrain,87683,7,87.6834524820602,dry,1,2024
28,gas,alpine,bahrain,87719,7,87.71974434479016,dry,1,2024
29,gas,alpine,bahrain,87894,7,87.89497618729165,dry,1,2024
30,gas,alpine,bahrain,87853,7,87.8534888699464,dry,1,2024
31,gas,alpine,bahrain,87937,7,87.9371966664822,dry,1,2024
32,gas,alpine,bahrain,87961,7,87.96111839909214,dry,1,2024
33,gas,alpine,bahrain,88158,7,88.15846550681891,dry,1,2024
34,gas,alpine,bahrain,88145,7,88.14530033375543,dry,1,2024
35,gas,alpine,bahrain,88325,7,88.32539727997549,dry,1,2024
36,gas,alpine,bahrain,88209,7,88.20967717797376,dry,1,2024
37,gas,alpine,bahrain,88362,7,88.36281516743558,dry,1,2024
38,gas,alpine,bahrain,88372,7,88.37258543136788,dry,1,2024
39,gas,alpine,bahrain,88315,7,88.31516262644818,dry,1,2024
40,gas,alpine,bahrain,88458,7,88.45819656399495,dry,1,2024
41,gas,alpine,bahrain,88400,7,88.40042878183989,dry,1,2024
42,gas,alpine,bahrain,88602,7,88.60242597269571,dry,1,2024
43,gas,alpine,bahrain,88466,7,88.4660474078404,dry,1,2024
44,gas,alpine,bahrain,88580,7,88.58053287600556,dry,1,2024
45,gas,alpine,bahrain,88542,7,88.54225542425905,dry,1,2024
46,gas,alpine,bahrain,88641,7,88.64121508704719,dry,1,2024
47,gas,alpine,bahrain,88656,7,88.65624908783555,dry,1,2024
48,gas,alpine,bahrain,88681,7,88.68149516322585,dry,1,2024
49,gas,alpine,bahrain,88720,7,88.72000813699825,dry,1,2024
50,gas,alpine,bahrain,88583,7,88.58361500594442,dry,1,2024
51,gas,alpine,bahrain,88617,7,88.61756829143937,dry,1,2024
52,gas,alpine,bahrain,88723,7,88.72301695382309,dry,1,2024
53,gas,alpine,bahrain,88639,7,88.63934360767276,dry,1,2024
54,gas,alpine,bahrain,88889,7,88.88995498388255,dry,1,2024
55,gas,alpine,bahrain,88806,7,88.80632298929984,dry,1,2024
56,gas,alpine,bahrain,88720,7,88.72015828175135,dry,1,2024
57,gas,alpine,bahrain,88759,7,88.75931606728908,dry,1,2024
58,gas,alpine,bahrain,88704,7,88.70456296880917,dry,1,2024
59,gas,alpine,bahrain,88728,7,88.72827547328592,dry,1,2024
60,gas,alpine,bahrain,88644,7,88.64486725668779,dry,1,2024
1,alb,williams,bahrain,83455,14,83.45579052671414,dry,1,2024
2,alb,williams,bahrain,83494,14,83.49477715491082,dry,1,2024
3,alb,williams,bahrain,83376,14,83.37608429134117,dry,1,2024
4,alb,williams,bahrain,83611,14,83.61143588807899,dry,1,2024
5,alb,williams,bahrain,83601,14,83.60134123298788,dry,1,2024
6,alb,williams,bahrain,83591,14,83.5916040865928,dry,1,2024
7,alb,williams,bahrain,83699,14,83.69924803208829,dry,1,2024
8,alb,williams,bahrain,83709,14,83.70937480257005,dry,1,2024
9,alb,williams,bahrain,83568,14,83.56844515451701,dry,1,2024
10,alb,williams,bahrain,83896,14,83.89603747359013,dry,1,2024
11,alb,williams,bahrain,83745,14,83.745151646169,dry,1,2024
12,alb,williams,bahrain,83759,14,83.7590178998889,dry,1,2024
13,alb,williams,bahrain,83960,14,83.96002067672562,dry,1,2024
14,alb,williams,bahrain,83874,14,83.87410558678292,dry,1,2024
